,heartRate,thermal,user_id
2019-04-09 17:14:27.880999936+08:00,101.0,10,Wily Werewolf
2019-04-10 09:43:11.252000+08:00,101.0,10,Wily Werewolf
2019-04-10 11:14:26.444000+08:00,80.0,10,Wily Werewolf
2019-04-10 13:14:26.285000192+08:00,81.0,10,Wily Werewolf
2019-04-10 15:14:40.259000064+08:00,64.0,10,Wily Werewolf
2019-04-10 17:14:28.417999872+08:00,90.0,9,Wily Werewolf
2019-04-11 06:05:16.940999936+08:00,73.0,10,Wily Werewolf
2019-04-11 17:14:28.430000128+08:00,73.0,10,Wily Werewolf
2019-04-15 11:05:29.240999936+08:00,76.0,10,Wily Werewolf
2019-04-15 13:05:30.552000+08:00,79.0,10,Wily Werewolf
2019-04-15 15:05:31.519000064+08:00,83.0,11,Wily Werewolf
2019-04-15 17:05:30.729000192+08:00,77.0,10,Wily Werewolf
2019-04-15 19:12:50.918999808+08:00,88.0,10,Wily Werewolf
2019-04-16 09:12:29.750000128+08:00,78.0,10,Wily Werewolf
2019-04-16 11:12:39.130000128+08:00,72.0,10,Wily Werewolf
2019-04-16 15:12:31.464000+08:00,78.0,10,Wily Werewolf
2019-04-16 17:12:33.100000+08:00,91.0,10,Wily Werewolf
2019-04-17 09:12:33.757999872+08:00,78.0,10,Wily Werewolf
2019-04-17 11:12:31.805999872+08:00,67.0,10,Wily Werewolf
2019-04-17 13:12:33.598000128+08:00,74.0,10,Wily Werewolf
2019-04-17 15:12:38.032999936+08:00,112.0,10,Wily Werewolf
2019-04-18 09:13:33.190000128+08:00,103.0,11,Wily Werewolf
2019-04-18 11:13:34.107000064+08:00,71.0,10,Wily Werewolf
2019-04-18 12:38:10.575000064+08:00,81.0,10,Wily Werewolf
2019-04-18 12:38:14.812000+08:00,81.0,9,Wily Werewolf
2019-04-18 12:38:15.832999936+08:00,82.0,11,Wily Werewolf
2019-04-18 12:39:13.342000128+08:00,82.0,10,Wily Werewolf
2019-03-22 11:20:48.877000192+08:00,71.0,10,Yakkety Yak
2019-03-22 11:20:52.701999872+08:00,71.0,9,Yakkety Yak
2019-03-22 11:20:55.388000+08:00,71.0,11,Yakkety Yak
2019-03-22 11:21:31.897000192+08:00,70.0,10,Yakkety Yak
2019-03-22 11:22:48.102999808+08:00,72.0,9,Yakkety Yak
2019-03-22 11:22:49.944000+08:00,73.0,11,Yakkety Yak
2019-03-22 11:22:51.903000064+08:00,73.0,10,Yakkety Yak
2019-03-22 11:26:02.431000064+08:00,72.0,10,Yakkety Yak
2019-03-22 12:34:24.871000064+08:00,72.0,10,Yakkety Yak
2019-03-22 13:05:23.313999872+08:00,56.0,10,Yakkety Yak
2019-03-22 13:43:56.372000+08:00,67.0,10,Yakkety Yak
2019-03-22 13:56:39.136000+08:00,93.0,11,Yakkety Yak
2019-03-22 13:58:52.120999936+08:00,110.0,11,Yakkety Yak
2019-03-22 14:02:01.492000+08:00,114.0,11,Yakkety Yak
2019-03-22 14:29:05.414000128+08:00,94.0,11,Yakkety Yak
2019-03-22 14:52:35.862999808+08:00,106.0,11,Yakkety Yak
2019-03-22 17:12:15.194000128+08:00,79.0,11,Yakkety Yak
2019-03-22 17:16:00.253999872+08:00,108.0,11,Yakkety Yak
2019-03-22 18:23:35.971000064+08:00,112.0,11,Yakkety Yak
2019-03-22 20:43:10.980999936+08:00,97.0,10,Yakkety Yak
2019-03-23 08:24:56.115000064+08:00,53.0,10,Yakkety Yak
2019-03-23 09:04:57.828999936+08:00,51.0,10,Yakkety Yak
2019-03-23 09:10:12.015000064+08:00,75.0,10,Yakkety Yak
2019-03-23 09:25:30.530999808+08:00,106.0,11,Yakkety Yak
2019-03-23 11:29:00.233999872+08:00,56.0,10,Yakkety Yak
2019-03-23 13:10:00.877000192+08:00,108.0,11,Yakkety Yak
2019-03-23 14:52:25.710000128+08:00,79.0,11,Yakkety Yak
2019-03-24 11:03:07.996000+08:00,58.0,10,Yakkety Yak
2019-03-24 13:04:28.296000+08:00,64.0,10,Yakkety Yak
2019-03-27 13:15:45.792999936+08:00,119.0,11,Yakkety Yak
2019-03-27 13:21:50.088999936+08:00,108.0,11,Yakkety Yak
2019-03-27 13:56:33.903000064+08:00,68.0,11,Yakkety Yak
2019-03-27 15:15:46.220000+08:00,60.0,11,Yakkety Yak
2019-03-27 15:38:17.464999936+08:00,94.0,11,Yakkety Yak
2019-03-27 17:03:22.301000192+08:00,75.0,11,Yakkety Yak
2019-03-27 22:02:59.234999808+08:00,55.0,11,Yakkety Yak
2019-03-28 09:11:09.164999936+08:00,63.0,10,Yakkety Yak
2019-03-28 11:14:15.311000064+08:00,72.0,10,Yakkety Yak
2019-03-28 13:11:14.336000+08:00,88.0,10,Yakkety Yak
2019-03-28 15:03:37.580000+08:00,81.0,10,Yakkety Yak
2019-03-28 15:26:46.416999936+08:00,97.0,11,Yakkety Yak
2019-03-28 17:11:09.196999936+08:00,75.0,10,Yakkety Yak
2019-04-16 09:37:15.834000128+08:00,65.0,10,Yakkety Yak
2019-04-16 11:25:50.443000064+08:00,61.0,10,Yakkety Yak
2019-04-16 19:38:29.876000+08:00,65.0,11,Yakkety Yak
2019-04-17 12:20:36.187000064+08:00,106.0,11,Yakkety Yak
2019-04-17 14:09:01.784000+08:00,80.0,11,Yakkety Yak
2019-04-20 17:10:37.918999808+08:00,62.0,11,Yakkety Yak
2019-04-21 09:02:59.664999936+08:00,87.0,10,Yakkety Yak
2019-04-21 11:53:39.711000064+08:00,73.0,10,Yakkety Yak
2019-04-21 15:12:20.690000128+08:00,65.0,10,Yakkety Yak
2019-04-21 17:19:06.676000+08:00,57.0,11,Yakkety Yak
2019-02-05 03:25:36.732000+08:00,,10,Zesty Zapus
2019-02-05 03:25:36.871000064+08:00,,11,Zesty Zapus
2019-02-05 03:25:36.875000064+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.056999936+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.063000064+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.065999872+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.068999936+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.075000064+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.078000128+08:00,,9,Zesty Zapus
2019-02-05 03:25:37.219000064+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.226000128+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.229000192+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.231000064+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.237999872+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.240999936+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.352999936+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.360000+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.371000064+08:00,,9,Zesty Zapus
2019-02-05 03:25:37.385999872+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.391000064+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.395000064+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.489000192+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.492999936+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.503000064+08:00,,11,Zesty Zapus
2019-02-05 03:25:37.516000+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.520999936+08:00,,10,Zesty Zapus
2019-02-05 03:25:37.532000+08:00,,10,Zesty Zapus
2019-02-08 10:40:25.608000+08:00,,9,Zesty Zapus
2019-02-17 16:20:07.804000+08:00,,10,Zesty Zapus
2019-02-17 16:20:08.045000192+08:00,,10,Zesty Zapus
2019-02-17 16:20:08.319000064+08:00,,10,Zesty Zapus
2019-02-17 16:20:08.559000064+08:00,,10,Zesty Zapus
2019-02-17 16:20:08.951000064+08:00,,10,Zesty Zapus
2019-02-17 16:20:09.194999808+08:00,,9,Zesty Zapus
2019-02-17 16:20:09.440000+08:00,,11,Zesty Zapus
2019-02-17 16:20:09.928999936+08:00,,9,Zesty Zapus
2019-02-17 17:20:08.252999936+08:00,,10,Zesty Zapus
2019-03-21 11:21:12.121999872+08:00,77.0,10,Zesty Zapus
2019-03-21 11:23:58.038000128+08:00,76.0,11,Zesty Zapus
2019-03-21 11:25:25.296999936+08:00,74.0,10,Zesty Zapus
2019-03-21 11:27:07.361999872+08:00,80.0,9,Zesty Zapus
2019-03-21 11:37:10.512000+08:00,62.0,10,Zesty Zapus
2019-03-21 13:28:26.171000064+08:00,73.0,10,Zesty Zapus
2019-03-21 13:28:34.644999936+08:00,73.0,10,Zesty Zapus
2019-03-21 13:41:18.068000+08:00,85.0,10,Zesty Zapus
2019-03-21 13:51:50.780999936+08:00,76.0,10,Zesty Zapus
2019-03-21 13:52:20.216999936+08:00,74.0,9,Zesty Zapus
2019-03-21 13:53:27.236999936+08:00,79.0,10,Zesty Zapus
2019-03-21 14:56:19.908000+08:00,71.0,10,Zesty Zapus
2019-03-21 14:56:29.750000128+08:00,72.0,10,Zesty Zapus
2019-03-21 15:14:42.546000128+08:00,90.0,10,Zesty Zapus
2019-03-21 15:58:01.724999936+08:00,72.0,9,Zesty Zapus
2019-03-21 17:14:44.611000064+08:00,106.0,11,Zesty Zapus
2019-03-22 09:08:13.848000+08:00,112.0,11,Zesty Zapus
2019-03-22 11:08:09.890000128+08:00,77.0,10,Zesty Zapus
2019-03-22 11:58:19.672000+08:00,81.0,10,Zesty Zapus
2019-03-22 13:23:33.879000064+08:00,78.0,10,Zesty Zapus
2019-03-22 15:03:33.516000+08:00,76.0,10,Zesty Zapus
2019-04-01 17:32:38.476999936+08:00,70.0,10,Zesty Zapus
2019-04-01 17:44:14.500000+08:00,78.0,10,Zesty Zapus
2019-04-02 10:54:44.328000+08:00,96.0,10,Zesty Zapus
2019-04-02 11:03:47.008999936+08:00,87.0,10,Zesty Zapus
2019-04-02 12:45:58.946000128+08:00,101.0,10,Zesty Zapus
2019-04-02 13:42:03.594000128+08:00,72.0,10,Zesty Zapus
2019-04-02 13:52:28.507000064+08:00,65.0,10,Zesty Zapus
2019-04-02 16:15:04.220999936+08:00,112.0,9,Zesty Zapus
2019-04-02 17:07:10.220999936+08:00,79.0,10,Zesty Zapus
2019-04-03 09:16:18.482000128+08:00,72.0,10,Zesty Zapus
2019-04-03 11:29:31.467000064+08:00,90.0,10,Zesty Zapus
2019-04-03 13:16:19.168999936+08:00,110.0,10,Zesty Zapus
2019-04-03 14:26:26.128999936+08:00,77.0,11,Zesty Zapus
2019-04-03 14:41:53.875000064+08:00,82.0,10,Zesty Zapus
2019-04-03 15:16:21.071000064+08:00,69.0,10,Zesty Zapus
2019-04-04 10:02:13.796000+08:00,66.0,10,Zesty Zapus
2019-04-04 11:03:54.168999936+08:00,66.0,10,Zesty Zapus
2019-04-04 13:03:51.742000128+08:00,66.0,10,Zesty Zapus
2019-04-04 15:03:51.911000064+08:00,66.0,10,Zesty Zapus
2019-04-04 16:49:57.783000064+08:00,66.0,10,Zesty Zapus
2019-04-04 17:03:52.221999872+08:00,66.0,10,Zesty Zapus
2019-04-05 09:52:19.948000+08:00,99.0,10,Zesty Zapus
2019-04-05 11:04:12.752000+08:00,70.0,10,Zesty Zapus
2019-04-05 13:00:20.607000064+08:00,96.0,10,Zesty Zapus
2019-04-05 15:00:17.812000+08:00,78.0,10,Zesty Zapus
2019-04-05 17:00:18.507000064+08:00,80.0,10,Zesty Zapus
2019-04-06 11:46:45.976000+08:00,98.0,11,Zesty Zapus
2019-04-06 18:43:36.752000+08:00,98.0,10,Zesty Zapus
2019-04-06 21:00:12.736999936+08:00,91.0,10,Zesty Zapus
2019-04-07 13:15:12.188000+08:00,91.0,10,Zesty Zapus
2019-04-07 15:53:26.322000128+08:00,91.0,9,Zesty Zapus
2019-04-07 17:15:09.734999808+08:00,91.0,10,Zesty Zapus
2019-04-07 19:30:46.313999872+08:00,111.0,10,Zesty Zapus
2019-04-08 09:38:59.144000+08:00,91.0,10,Zesty Zapus
2019-04-08 11:02:59.411000064+08:00,84.0,10,Zesty Zapus
2019-04-08 14:28:08.840000+08:00,84.0,10,Zesty Zapus
2019-04-09 11:13:56.516999936+08:00,81.0,10,Zesty Zapus
2019-04-11 03:59:25.757999872+08:00,79.0,10,Zesty Zapus
2019-04-12 14:21:17.102999808+08:00,89.0,10,Zesty Zapus
2019-04-12 14:35:03.584000+08:00,96.0,10,Zesty Zapus
2019-04-12 14:49:52.448999936+08:00,82.0,10,Zesty Zapus
2019-04-12 15:07:17.967000064+08:00,81.0,9,Zesty Zapus
2019-04-12 17:07:13.352000+08:00,79.0,10,Zesty Zapus
2019-04-13 07:03:39.724000+08:00,89.0,10,Zesty Zapus
2019-04-13 09:07:14.242000128+08:00,113.0,10,Zesty Zapus
2019-04-13 11:57:06.800000+08:00,81.0,10,Zesty Zapus
2019-04-13 13:07:17.904000+08:00,76.0,10,Zesty Zapus
2019-04-14 18:30:32.398000128+08:00,73.0,10,Zesty Zapus
2019-04-14 19:52:25.780999936+08:00,63.0,10,Zesty Zapus
2019-04-15 09:30:59.312000+08:00,70.0,10,Zesty Zapus
2019-04-15 11:07:19.910000128+08:00,88.0,10,Zesty Zapus
2019-04-16 09:03:04.230000128+08:00,67.0,10,Zesty Zapus
2019-04-16 11:03:06.232000+08:00,77.0,10,Zesty Zapus
2019-04-16 14:53:09.479000064+08:00,74.0,10,Zesty Zapus
2019-04-16 15:03:05.973999872+08:00,87.0,10,Zesty Zapus
2019-04-16 17:03:07.954999808+08:00,66.0,10,Zesty Zapus
2019-04-17 10:23:41.284000+08:00,111.0,10,Zesty Zapus
2019-04-17 11:19:53.441999872+08:00,85.0,10,Zesty Zapus
2019-04-17 13:32:12.711000064+08:00,104.0,10,Zesty Zapus
2019-04-17 13:41:28.440000+08:00,94.0,10,Zesty Zapus
2019-04-17 16:27:17.379000064+08:00,79.0,10,Zesty Zapus
2019-03-25 14:50:05.181999872+08:00,72.0,10,aurek1
2019-03-25 15:04:06.721999872+08:00,76.0,10,aurek1
2019-03-25 15:46:57.999000064+08:00,75.0,10,aurek1
2019-03-25 17:06:54.580000+08:00,81.0,10,aurek1
2019-03-25 17:33:56.257999872+08:00,85.0,10,aurek1
2019-03-25 19:17:06.804000+08:00,94.0,11,aurek1
2019-03-25 19:44:23.187000064+08:00,89.0,10,aurek1
2019-03-26 10:03:53.772999936+08:00,104.0,10,aurek1
2019-03-26 11:06:52.785000192+08:00,77.0,10,aurek1
2019-03-26 12:02:17.627000064+08:00,75.0,10,aurek1
2019-03-26 12:51:33.276000+08:00,102.0,11,aurek1
2019-03-26 13:06:53.312000+08:00,88.0,10,aurek1
2019-03-26 13:51:24.663000064+08:00,76.0,10,aurek1
2019-03-26 15:11:24.323000064+08:00,79.0,10,aurek1
2019-03-26 16:28:55.772999936+08:00,79.0,10,aurek1
2019-03-26 17:11:25.502000128+08:00,83.0,10,aurek1
2019-03-26 18:25:41.875000064+08:00,77.0,10,aurek1
2019-03-26 19:01:57.656000+08:00,83.0,11,aurek1
2019-03-27 11:06:07.206000128+08:00,83.0,11,aurek1
2019-03-27 12:21:53.857000192+08:00,86.0,11,aurek1
2019-03-27 13:07:47.444000+08:00,80.0,10,aurek1
2019-03-27 15:09:59.128000+08:00,78.0,10,aurek1
2019-03-27 17:10:01.928000+08:00,77.0,10,aurek1
2019-03-28 09:49:20.216000+08:00,100.0,11,aurek1
2019-03-28 11:10:06.857000192+08:00,100.0,11,aurek1
2019-03-28 13:10:03.512000+08:00,85.0,10,aurek1
2019-03-28 14:00:03.844999936+08:00,89.0,10,aurek1
2019-03-28 15:10:02.231000064+08:00,76.0,10,aurek1
2019-03-28 15:10:09.308000+08:00,78.0,10,aurek1
2019-03-28 19:35:10.588999936+08:00,67.0,10,aurek1
2019-03-29 10:13:14.003000064+08:00,88.0,11,aurek1
2019-03-29 11:11:41.088999936+08:00,72.0,10,aurek1
2019-03-29 11:29:36.028000+08:00,88.0,10,aurek1
2019-03-29 13:31:58.142999808+08:00,74.0,11,aurek1
2019-03-29 14:22:58.804000+08:00,82.0,10,aurek1
2019-03-29 15:21:26.357000192+08:00,80.0,10,aurek1
2019-03-29 19:20:12.377000192+08:00,88.0,11,aurek1
2019-03-30 17:19:34.212999936+08:00,109.0,11,aurek1
2019-03-31 11:30:57.180000+08:00,97.0,10,aurek1
2019-04-01 13:17:00.400000+08:00,89.0,10,aurek1
2019-04-01 15:52:48.928000+08:00,80.0,10,aurek1
2019-04-01 17:15:20.780000+08:00,71.0,10,aurek1
2019-04-02 13:15:18.970000128+08:00,77.0,10,aurek1
2019-04-02 17:13:49.658999808+08:00,81.0,10,aurek1
2019-04-03 09:21:21.500999936+08:00,99.0,10,aurek1
2019-04-03 12:20:09.711000064+08:00,70.0,10,aurek1
2019-04-03 13:42:38.760999936+08:00,96.0,10,aurek1
2019-04-03 17:05:26.101999872+08:00,78.0,10,aurek1
2019-04-04 11:51:48.414000128+08:00,77.0,10,aurek1
2019-04-04 13:02:49.484000+08:00,81.0,10,aurek1
2019-04-04 13:02:52.639000064+08:00,81.0,11,aurek1
2019-04-04 13:53:07.614000128+08:00,77.0,10,aurek1
2019-04-04 14:15:18.549999872+08:00,77.0,10,aurek1
2019-04-04 15:42:37.852999936+08:00,67.0,10,aurek1
2019-04-04 17:02:38.336999936+08:00,67.0,10,aurek1
2019-04-04 18:25:41.506000128+08:00,79.0,10,aurek1
2019-04-05 10:07:05.888999936+08:00,101.0,11,aurek1
2019-04-05 10:31:48.249999872+08:00,92.0,10,aurek1
2019-04-05 11:02:50.068000+08:00,73.0,10,aurek1
2019-04-05 11:50:16.316999936+08:00,71.0,10,aurek1
2019-04-05 13:02:49.848999936+08:00,116.0,11,aurek1
2019-04-05 17:32:02.145999872+08:00,89.0,10,aurek1
2019-04-05 17:32:03.525000192+08:00,89.0,10,aurek1
2019-04-06 11:01:17.780000+08:00,89.0,10,aurek1
2019-04-06 11:18:57.448999936+08:00,175.0,10,aurek1
2019-04-06 11:33:07.301000192+08:00,150.0,10,aurek1
2019-04-06 11:56:23.072999936+08:00,102.0,10,aurek1
2019-04-06 12:03:50.239000064+08:00,131.0,10,aurek1
2019-04-06 14:35:31.160999936+08:00,110.0,10,aurek1
2019-04-06 15:16:23.424999936+08:00,86.0,10,aurek1
2019-04-06 18:25:20.806999808+08:00,121.0,10,aurek1
2019-04-07 09:36:26.334000128+08:00,92.0,10,aurek1
2019-04-09 10:53:36.624000+08:00,86.0,10,aurek1
2019-04-09 11:18:46.657000192+08:00,104.0,10,aurek1
2019-04-09 13:18:47.188000+08:00,75.0,10,aurek1
2019-04-09 14:42:09.076999936+08:00,114.0,10,aurek1
2019-04-09 16:10:46.799000064+08:00,106.0,10,aurek1
2019-04-09 17:15:20.492000+08:00,106.0,10,aurek1
2019-04-09 17:17:24.576999936+08:00,92.0,10,aurek1
2019-04-09 17:18:47.232000+08:00,82.0,11,aurek1
2019-04-10 09:39:01.496000+08:00,117.0,11,aurek1
2019-04-10 11:56:15.895000064+08:00,111.0,11,aurek1
2019-04-10 17:10:50.664999936+08:00,92.0,10,aurek1
2019-04-10 19:19:47.956999936+08:00,92.0,10,aurek1
2019-04-11 10:43:15.744000+08:00,97.0,11,aurek1
2019-04-11 11:35:08.516999936+08:00,98.0,10,aurek1
2019-04-11 18:06:21.896000+08:00,88.0,10,aurek1
2019-04-12 10:27:39.400000+08:00,95.0,11,aurek1
2019-04-12 17:42:56.765000192+08:00,110.0,10,aurek1
2019-04-12 20:38:07.396000+08:00,99.0,10,aurek1
2019-04-13 11:11:00.132000+08:00,97.0,10,aurek1
2019-04-13 20:58:51.692000+08:00,87.0,9,aurek1
2019-04-14 12:12:54.730000128+08:00,90.0,10,aurek1
2019-04-16 09:02:15.892999936+08:00,94.0,11,aurek1
2019-04-17 16:38:40.992999936+08:00,101.0,10,aurek1
2019-04-17 16:57:00.125999872+08:00,96.0,10,aurek1
2019-04-17 17:24:06.309999872+08:00,78.0,10,aurek1
2019-04-18 09:38:30.137000192+08:00,90.0,10,aurek1
2019-04-18 10:35:07.158999808+08:00,94.0,10,aurek1
2019-04-18 12:38:55.683000064+08:00,89.0,11,aurek1
2019-04-18 17:34:01.792999936+08:00,113.0,10,aurek1
2019-03-28 13:42:09.191000064+08:00,81.0,10,aurek10
2019-03-28 13:42:25.426000128+08:00,78.0,10,aurek10
2019-03-28 15:18:26.976000+08:00,91.0,10,aurek10
2019-03-28 16:50:05.260999936+08:00,95.0,10,aurek10
2019-03-28 17:18:27.824000+08:00,89.0,10,aurek10
2019-03-28 18:17:54.844999936+08:00,80.0,10,aurek10
2019-03-28 19:37:05.184000+08:00,92.0,10,aurek10
2019-03-29 09:15:09.928000+08:00,99.0,10,aurek10
2019-03-29 10:41:04.348000+08:00,99.0,10,aurek10
2019-03-29 11:28:47.139000064+08:00,74.0,10,aurek10
2019-03-29 12:15:07.960999936+08:00,89.0,10,aurek10
2019-03-31 15:52:17.963000064+08:00,96.0,10,aurek10
2019-03-31 17:12:16.910000128+08:00,100.0,10,aurek10
2019-03-31 18:11:35.983000064+08:00,92.0,10,aurek10
2019-03-31 21:11:54.776000+08:00,89.0,11,aurek10
2019-03-31 21:13:14.436999936+08:00,113.0,10,aurek10
2019-03-31 21:13:16.491000064+08:00,112.0,11,aurek10
2019-03-31 21:13:18.437999872+08:00,110.0,11,aurek10
2019-03-31 21:13:20.012000+08:00,107.0,11,aurek10
2019-04-01 11:03:29.812000+08:00,103.0,10,aurek10
2019-04-01 13:18:50.424000+08:00,98.0,10,aurek10
2019-04-01 15:18:53.022000128+08:00,88.0,10,aurek10
2019-04-01 17:18:53.638000128+08:00,85.0,11,aurek10
2019-04-01 17:39:18.585999872+08:00,85.0,11,aurek10
2019-04-02 09:19:13.544000+08:00,92.0,10,aurek10
2019-04-02 10:27:25.701999872+08:00,100.0,10,aurek10
2019-04-02 10:28:06.619000064+08:00,96.0,10,aurek10
2019-04-02 10:28:10.276000+08:00,95.0,10,aurek10
2019-04-02 11:08:34.694000128+08:00,82.0,10,aurek10
2019-04-02 11:50:10.416999936+08:00,70.0,11,aurek10
2019-04-02 13:08:33.284000+08:00,102.0,10,aurek10
2019-04-02 14:51:44.924999936+08:00,99.0,11,aurek10
2019-04-02 15:08:41.716999936+08:00,93.0,10,aurek10
2019-04-08 11:40:02.444999936+08:00,90.0,10,aurek10
2019-04-08 11:40:03.824000+08:00,90.0,10,aurek10
2019-04-08 11:50:07.290999808+08:00,78.0,11,aurek10
2019-04-08 13:12:52.921999872+08:00,77.0,10,aurek10
2019-04-08 15:12:55.096999936+08:00,86.0,10,aurek10
2019-04-08 15:12:56.930000128+08:00,86.0,9,aurek10
2019-04-08 15:12:58.564999936+08:00,87.0,10,aurek10
2019-04-08 17:13:22.765000192+08:00,80.0,10,aurek10
2019-04-09 09:57:57.198999808+08:00,101.0,10,aurek10
2019-04-09 09:57:58.479000064+08:00,101.0,10,aurek10
2019-04-09 11:10:56.964999936+08:00,85.0,10,aurek10
2019-04-09 13:11:08.413000192+08:00,108.0,9,aurek10
2019-04-09 13:31:11.206000128+08:00,96.0,11,aurek10
2019-04-09 13:51:11.684000+08:00,88.0,11,aurek10
2019-04-09 13:51:13.484999936+08:00,88.0,11,aurek10
2019-04-09 14:39:04.020999936+08:00,86.0,10,aurek10
2019-04-09 14:39:05.940000+08:00,86.0,11,aurek10
2019-04-09 14:50:04.710000128+08:00,85.0,10,aurek10
2019-04-09 14:50:06.128999936+08:00,85.0,11,aurek10
2019-04-09 15:11:30.690000128+08:00,82.0,11,aurek10
2019-04-09 15:11:32.137000192+08:00,82.0,11,aurek10
2019-04-09 15:50:06.568999936+08:00,88.0,11,aurek10
2019-04-09 15:50:08.111000064+08:00,88.0,11,aurek10
2019-04-09 17:11:12.480999936+08:00,78.0,10,aurek10
2019-04-09 18:51:52.523000064+08:00,81.0,11,aurek10
2019-04-09 18:51:54.908000+08:00,81.0,10,aurek10
2019-04-09 18:51:57.756999936+08:00,81.0,10,aurek10
2019-04-09 20:06:48.469000192+08:00,85.0,10,aurek10
2019-04-10 09:11:12.668999936+08:00,123.0,10,aurek10
2019-04-10 11:11:13.472000+08:00,94.0,10,aurek10
2019-04-10 11:11:16.232999936+08:00,93.0,10,aurek10
2019-04-10 13:11:18.098000128+08:00,96.0,9,aurek10
2019-04-10 13:31:20.421999872+08:00,105.0,10,aurek10
2019-04-10 14:50:08.874000128+08:00,84.0,10,aurek10
2019-04-10 15:33:46.269999872+08:00,81.0,10,aurek10
2019-04-10 15:33:50.134000128+08:00,81.0,10,aurek10
2019-04-10 16:47:47.427000064+08:00,82.0,10,aurek10
2019-04-10 16:47:49.836000+08:00,82.0,10,aurek10
2019-04-10 17:13:49.954999808+08:00,84.0,10,aurek10
2019-04-13 18:55:01.996000+08:00,102.0,10,aurek10
2019-04-13 18:55:03.773999872+08:00,102.0,10,aurek10
2019-04-13 18:55:08.641999872+08:00,102.0,10,aurek10
2019-04-14 09:12:28.856000+08:00,118.0,10,aurek10
2019-04-14 09:12:30.140000+08:00,118.0,10,aurek10
2019-04-14 11:37:12.332999936+08:00,95.0,10,aurek10
2019-04-14 12:08:39.891000064+08:00,88.0,10,aurek10
2019-04-14 13:39:47.100000+08:00,92.0,10,aurek10
2019-04-14 14:37:59.784000+08:00,116.0,10,aurek10
2019-04-14 14:38:02.673000192+08:00,119.0,11,aurek10
2019-04-14 15:19:59.340000+08:00,109.0,10,aurek10
2019-04-14 15:20:03.174000128+08:00,109.0,10,aurek10
2019-04-14 17:01:38.141999872+08:00,91.0,10,aurek10
2019-04-14 17:01:40.937999872+08:00,91.0,10,aurek10
2019-04-14 17:02:20.632000+08:00,93.0,10,aurek10
2019-04-14 17:02:24.657000192+08:00,93.0,11,aurek10
2019-04-14 17:02:28.499000064+08:00,93.0,10,aurek10
2019-04-14 17:02:30.280999936+08:00,93.0,11,aurek10
2019-04-14 17:03:32.880999936+08:00,96.0,10,aurek10
2019-04-14 17:20:00.780000+08:00,93.0,10,aurek10
2019-04-18 09:16:45.484000+08:00,70.0,10,aurek10
2019-04-18 09:16:46.624999936+08:00,70.0,10,aurek10
2019-04-18 10:46:43.302000128+08:00,95.0,10,aurek10
2019-04-18 10:46:44.288000+08:00,95.0,10,aurek10
2019-04-18 10:46:45.796999936+08:00,95.0,10,aurek10
2019-04-18 10:47:06.895000064+08:00,96.0,10,aurek10
2019-04-18 10:47:07.904000+08:00,96.0,10,aurek10
2019-04-18 10:47:10.104999936+08:00,95.0,10,aurek10
2019-04-18 10:47:11.480999936+08:00,94.0,10,aurek10
2019-04-18 11:10:22.724000+08:00,93.0,10,aurek10
2019-04-18 11:10:23.885999872+08:00,93.0,10,aurek10
2019-04-18 11:10:25.632000+08:00,92.0,10,aurek10
2019-04-18 11:50:03.423000064+08:00,85.0,10,aurek10
2019-04-18 11:50:04.395000064+08:00,85.0,10,aurek10
2019-04-18 11:50:05.272000+08:00,85.0,10,aurek10
2019-04-18 12:50:05.177999872+08:00,77.0,10,aurek10
2019-04-18 12:50:06.530999808+08:00,77.0,10,aurek10
2019-04-18 12:50:09.127000064+08:00,77.0,10,aurek10
2019-04-18 13:10:22.846999808+08:00,77.0,10,aurek10
2019-04-18 13:10:25.864999936+08:00,78.0,10,aurek10
2019-04-18 14:17:48.972999936+08:00,104.0,10,aurek10
2019-04-18 15:07:23.980999936+08:00,92.0,10,aurek10
2019-04-18 15:07:27.200999936+08:00,92.0,10,aurek10
2019-04-18 15:07:28.352999936+08:00,92.0,10,aurek10
2019-04-18 15:10:22.980000+08:00,91.0,10,aurek10
2019-04-18 15:10:25.413000192+08:00,91.0,10,aurek10
2019-04-18 16:50:11.913000192+08:00,95.0,10,aurek10
2019-04-18 16:50:13.599000064+08:00,95.0,10,aurek10
